loan_id,customer_id,product_type,effective_date,maturity_date,ead,pd_12m,origination_pd,lgd,days_past_due,forbearance_flag,remaining_months,recovery_cashflows,eir
1153,2153,home_loan,2017-10-17,2042-10-11,300725,0.008,0.0072,0.36,0,N,304,"[6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014, 6014]",0.05
1154,2154,personal_loan,2024-11-18,2025-11-18,42174,0.052,0.0416,0.65,30,N,12,"[843, 843, 843, 843, 843, 843, 843, 843, 843, 843, 843, 843]",0.08
1155,2155,auto_loan,2023-08-19,2029-08-17,12122,0.0486,0.0413,0.56,0,N,73,"[242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242, 242]",0.05
1156,2156,home_loan,2020-09-25,2041-09-20,417243,0.0195,0.0175,0.43,0,N,255,"[8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344, 8344]",0.05
1157,2157,personal_loan,2022-09-08,2026-09-07,15055,0.0504,0.0403,0.64,10,N,48,"[301, 301, 301, 301, 301, 301, 301, 301, 301, 301, 301, 301, 301, 301, 301, 301, 301, 301, 301, 301, 301, 301, 301, 301, 301, 301, 301, 301, 301, 301, 301, 301, 301, 301, 301, 301, 301, 301, 301, 301, 301, 301, 301, 301, 301, 301, 301, 301]",0.09
1158,2158,auto_loan,2016-09-17,2021-09-16,39486,0.0378,0.0321,0.54,0,N,60,"[789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789, 789]",0.07
1159,2159,home_loan,2020-04-25,2040-04-20,294492,0.0124,0.0112,0.38,0,N,243,"[5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889, 5889]",0.06
1160,2160,auto_loan,2020-04-12,2023-04-12,34380,0.033,0.0281,0.42,10,N,36,"[687, 687, 687, 687, 687, 687, 687, 687, 687, 687, 687, 687, 687, 687, 687, 687, 687, 687, 687, 687, 687, 687, 687, 687, 687, 687, 687, 687, 687, 687, 687, 687, 687, 687, 687, 687]",0.06
1161,2161,home_loan,2022-09-06,2037-09-02,332752,0.0086,0.0077,0.39,0,N,182,"[6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655, 6655]",0.04
1162,2162,personal_loan,2021-04-01,2024-03-31,10038,0.0563,0.045,0.75,10,N,36,"[200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200, 200]",0.09
1163,2163,personal_loan,2021-12-07,2025-12-06,42612,0.0872,0.0698,0.66,0,N,48,"[852, 852, 852, 852, 852, 852, 852, 852, 852, 852, 852, 852, 852, 852, 852, 852, 852, 852, 852, 852, 852, 852, 852, 852, 852, 852, 852, 852, 852, 852, 852, 852, 852, 852, 852, 852, 852, 852, 852, 852, 852, 852, 852, 852, 852, 852, 852, 852]",0.06
1164,2164,personal_loan,2018-10-26,2022-10-25,14023,0.0575,0.046,0.76,30,N,48,"[280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280, 280]",0.07
1165,2165,home_loan,2022-03-16,2041-03-11,377589,0.0067,0.006,0.38,0,N,231,"[7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551, 7551]",0.05
1166,2166,auto_loan,2016-02-17,2022-02-15,34048,0.0326,0.0277,0.45,0,N,73,"[680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680, 680]",0.07
1167,2167,home_loan,2023-08-18,2050-08-11,308684,0.0139,0.0125,0.38,0,N,328,"[6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173, 6173]",0.04
1168,2168,home_loan,2024-01-31,2035-01-28,264828,0.0132,0.0119,0.44,0,N,133,"[5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296, 5296]",0.05
1169,2169,home_loan,2017-04-14,2041-04-08,440556,0.0152,0.0137,0.4,0,N,292,"[8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811, 8811]",0.06
1170,2170,personal_loan,2023-08-24,2024-08-23,23264,0.0685,0.0548,0.77,0,N,12,"[465, 465, 465, 465, 465, 465, 465, 465, 465, 465, 465, 465]",0.07
1171,2171,personal_loan,2022-01-08,2025-01-07,21358,0.0967,0.0774,0.72,10,N,36,"[427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427, 427]",0.06
1172,2172,home_loan,2024-06-02,2042-05-29,159479,0.0119,0.0107,0.44,0,N,219,"[3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189, 3189]",0.05
1173,2173,personal_loan,2018-12-28,2021-12-27,6698,0.0796,0.0637,0.61,0,N,36,"[133, 133, 133, 133, 133, 133, 133, 133, 133, 133, 133, 133, 133, 133, 133, 133, 133, 133, 133, 133, 133, 133, 133, 133, 133, 133, 133, 133, 133, 133, 133, 133, 133, 133, 133, 133]",0.08
1174,2174,home_loan,2024-08-14,2037-08-11,485705,0.0116,0.0104,0.44,10,N,158,"[9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714, 9714]",0.05
1175,2175,personal_loan,2023-03-10,2027-03-09,17192,0.0504,0.0403,0.7,0,N,48,"[343, 343, 343, 343, 343, 343, 343, 343, 343, 343, 343, 343, 343, 343, 343, 343, 343, 343, 343, 343, 343, 343, 343, 343, 343, 343, 343, 343, 343, 343, 343, 343, 343, 343, 343, 343, 343, 343, 343, 343, 343, 343, 343, 343, 343, 343, 343, 343]",0.08
1176,2176,home_loan,2019-10-25,2045-10-18,361642,0.0154,0.0139,0.44,0,N,316,"[7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232, 7232]",0.05
1177,2177,personal_loan,2017-04-01,2018-04-01,38930,0.0873,0.0698,0.68,60,Y,12,"[778, 778, 778, 778, 778, 778, 778, 778, 778, 778, 778, 778]",0.08
